hgnc_symbol,Ep26.JAK1.E139K.1,Ep26.JAK1.E139K.2,Ep26.JAK1.E139K.3,Ep26.JAK1.S703I.1,Ep26.JAK1.S703I.2,Ep26.JAK1.S703I.3,Ep26.JAK1.WT.1,Ep26.JAK1.WT.2,Exp21.JAK1.E139K.1,Exp21.JAK1.E139K.2,Exp21.JAK1.E139K.3,Exp21.JAK1.S703I.1,Exp21.JAK1.S703I.2,Exp21.JAK1.S703I.3,Exp21.JAK1.WT.1,Exp21.JAK1.WT.2,Exp21.JAK1.WT.3,Exp25.JAK1.E139K.1,Exp25.JAK1.E139K.2,Exp25.JAK1.E139K.3,Exp25.JAK1.S703I.1,Exp25.JAK1.S703I.2,Exp25.JAK1.S703I.3,Exp25.JAK1.WT.1,Exp25.JAK1.WT.2,Exp25.JAK1.WT.3
CENPBD1P,2.37907315578055,1.69548952131673,2.84491987612903,2.47223887248308,1.45158341466167,1.60992888515497,2.97461447523219,2.06218382608796,2.96136896492774,1.88758132907371,2.35058390875278,1.46341596742237,1.38456020312192,2.80592308985982,3.72188537680347,2.44456637799485,2.82832974442533,1.33061271317543,0.27525704576278,0.830346464774888,1.5299973663751,-0.124105780109839,0.0596200327846501,1.94219536623229,-1.17651130729786,-0.000719466082646558
BET1L,5.86420581366709,6.04474342067143,5.98628519543657,5.85167796689709,5.91566884598959,5.64385948682773,5.77955658022653,5.90269190405127,5.52235857021628,5.90923239571049,5.73687243196259,5.72314907959515,5.84865804628379,5.64487590800607,5.7351874817334,5.77365880244418,5.76498097003079,6.45615051492644,6.9225145442537,6.70411367198304,6.76904012803597,6.90783212822994,6.73750259632364,6.55526256671214,6.69714294135619,6.56163026763322
RPS27,3.00502356617473,3.10072641027702,3.00234210118304,2.83805208867539,2.87493201820075,2.90330549514424,2.65799340969165,2.58550901962751,3.0473269456274,3.40266309360254,3.48093953035165,3.23825289351352,3.20487533540139,3.12741349580646,3.1588685847804,3.16751900403893,3.223602500861,4.3242158645463,4.51465081724437,4.65807331361746,4.562022569081,4.78329425171301,4.5791082301941,4.27196679010622,4.39660607098262,4.31492884642883
RIC8A,7.74381087966411,7.70545667261868,7.64253228982322,7.65609041673243,7.69595858035392,7.66592978444668,7.71132561045837,7.7190621204565,7.62183546325555,7.72719027482906,7.65389389764231,7.777120872586,7.59515760152591,7.72949792835684,7.82142479033306,7.9316236960794,7.81108339079616,7.54037499488467,7.55230054769188,7.38972415395826,7.54091870046964,7.57713921923797,7.55816805563235,7.51244216254302,7.48758981659171,7.50462675756793
IMP3,6.00930615267087,6.1192925669738,6.18330260278937,6.11573957179965,6.08536038142907,6.17328105456704,6.0490895076604,6.26779241602538,6.12002115259898,5.95513015579161,6.07649437251592,5.944153672518,6.13722282122523,6.13419967798223,6.07660215728542,6.26332898360157,6.16343228031143,5.73079548497125,5.57552109127896,5.82323355775987,5.5947325966193,5.60206005626015,5.73454174668196,5.73515283701957,5.6252437182702,5.69840085568174
ASB8,4.67224658940055,4.70143916020851,4.51582884055387,4.70044143494224,4.75358521065743,4.76755885847457,4.69565821975135,4.77582360267174,4.96522758017908,4.90855611876362,4.33933201859046,4.71734951899165,4.5526569127707,4.65951167069544,4.52057834239296,4.44674389444035,4.41853390625596,4.67273709116728,4.53098131081551,4.75472203825336,4.37944309595215,4.79051517980466,4.68719104090706,4.50950668869556,4.72617146320442,4.61546571051989
CIMAP1B,1.76516526426318,0.827017106924134,1.06847362969371,1.25879491218528,2.2461518990002,1.22409885822813,2.01950597374226,1.86665770019596,2.12346039032769,1.14971216545256,1.59658889578331,1.83747579866996,1.48902242165719,1.89061520905642,2.04411872078913,2.10150532842424,1.93562269481942,-0.200271247000175,-3.88647209293753,-0.437184620770292,-3.21264102157393,-1.91838498488266,-0.540349514463561,-3.57087163686114,-0.144555480246216,-1.37013393175049
DPY19L2,2.2571277656338,2.15322307928229,2.3059076225551,2.11661917810279,2.32104240246807,2.43115964580042,2.37758370288169,2.31947855323257,2.34975193338762,2.17610148646123,2.33808049282418,2.84651447423311,2.86623863150078,2.36504806566605,2.56770846993036,2.58816022767687,2.22732670359452,1.62944727573798,0.738268383668623,1.55597376039537,1.0835669340514,1.06811152656116,1.59959817276946,1.83380955226164,1.58573520842835,1.49399776625231
LRRC75B,2.35579539705462,1.97666069278013,2.45873835553391,2.19515144479144,2.19678006562193,1.39970824309267,2.11112165624507,1.90149442700329,2.14734040806728,2.29785329263566,2.30083146461291,2.33871843058318,2.30966417316582,2.4630777251601,2.32359663083627,2.22649391653087,2.1949967232281,2.92067920687309,2.96326709886061,2.67797606927899,2.75472728603483,3.2126094134033,3.01620597164937,2.79838720703971,2.57456620608313,2.90487486010081
DMAP1,5.27115495583744,5.08329785678569,5.13819425461243,4.97979251401314,5.17456412434405,5.30686730776356,5.21917821779526,5.33213123687682,5.19487451743832,4.98235496509431,5.31355530528662,5.07862312574177,4.93099137345238,5.23235782036907,5.1986022720027,5.331407233866,5.35002062197833,4.86233556620834,4.87021102853381,4.81842557724186,4.7885658680531,4.86869859572891,5.10932366200569,4.57258620329723,4.84843919680511,4.92651451234791
CALHM5,1.79563988334976,1.87725421182768,1.96464285356738,1.89151428079691,1.81165111773529,2.20005977537499,1.66048086319562,2.03729453169734,2.65431137485118,2.61206171193204,2.41527848658409,2.34434290534479,2.44769189407912,2.30972910644657,2.27575151061983,2.21678263770099,2.04982402108426,2.0489392882118,1.64606328169691,1.55264028427395,1.94986453578245,1.22724776791696,1.83268502389899,1.73868580432436,1.64458870951103,2.04773292270322
IMPDH2,8.54289640791966,8.56791841676812,8.50402247792888,8.4721687516751,8.55251433012571,8.49862806832627,8.40401625207595,8.46807864649285,8.7376856798972,8.89229757149886,8.833890012423,8.80500786908643,8.7881007467296,8.84758907163118,8.83204249434824,8.84442838463448,8.82853553272806,8.88744298498295,9.02916801837887,8.95794971226771,8.92720139899318,8.99759032743835,8.989217139845,8.91881836142866,8.87017893709905,8.94492978356261
ALS2CL,4.56736436338401,4.6349743980142,4.51923941140737,4.29805507781618,4.26554369497542,4.33628882371003,4.35941378335716,4.53025832384833,4.32797494781946,3.98175768122781,4.55396368896214,4.24133358875059,4.29244618997496,4.34880793097639,4.57118220350775,4.38934028078776,4.48954426876658,3.84333576666498,3.00066478608771,3.64011869203044,3.54093851501562,3.98911165569918,3.67164812261012,3.54860017851258,3.9528613576125,3.95427819881966
MLF1,4.685381735498,4.50350435147352,4.38355506604045,4.49093921418765,4.39083963665058,4.58073810971965,4.21353078744098,4.46022051046593,5.10525601001336,5.19643356480436,5.423105557786,5.48187095885971,5.38280030369833,5.22700738842116,5.1110538140463,5.01106408851089,4.64701674374972,5.92678046697803,6.28492384710165,6.3686467085186,6.02059615056798,6.12829855129071,6.30904665733262,6.05363091635038,6.10383100683457,6.08484375991847
NDUFAF3,5.13011169097484,5.02405125097174,4.97869051437934,4.90381226409688,4.94536361526601,4.87394292836796,4.76471207685401,4.71511008350242,5.04404090532309,5.28066328889639,5.17025187949034,5.17066560578317,5.18897924354223,5.32497526958611,5.30211569383049,5.44776578042217,5.39552088529207,5.45325251457711,5.49475443765252,5.39168892851391,5.43673233125225,5.48647639267916,5.35150254324728,5.3348501710856,5.2880705639046,5.38576652936053
C2orf69,4.59286949363332,4.50581116292302,4.44764011191781,4.58864097278355,4.83998096198499,4.49002402320374,4.5080460674431,4.70580976297175,4.44285512400141,4.57173892085543,4.76020528639645,4.62492157791943,4.43411383131712,4.56521080191486,4.66802834396976,4.38036040811992,4.2795517283492,4.68464134578328,4.80552131455547,4.75438871276982,4.68305648635261,4.50988700832911,4.91113443292267,4.77040646584062,5.03445856056407,4.86139793992852
GRAMD1C,2.25296150503544,1.59216309925137,2.04775869828848,1.61106594675169,0.794286414289894,1.94534216057173,1.11547449517898,1.71418494085042,2.44593628187413,1.96614966353584,2.61828599297686,1.61935811455765,2.68519178841355,2.44337104929685,1.878854714786,1.8435557888538,2.11236942366906,2.74317258493141,1.79675184854945,2.52933765259633,2.17426161990136,2.35873706648991,2.67011708669612,1.83371957922463,2.16023342911196,2.69689169919851
STAP2,2.49410907227145,2.75446519812009,2.78728880302544,2.67065393165178,2.52117232480084,2.8792670007011,2.20794114136721,2.6542388867776,2.52929487029457,2.47679499189946,2.52503620223339,2.46329159901453,1.9377751087087,1.94625797545381,2.7682164052817,2.67630744436043,2.65097909685887,2.9022045408017,2.89983854200384,3.08766436245438,2.95390882494903,3.35561298815738,3.1403584626025,3.16776830749389,2.77332296197899,2.66901300960048
TSSK6,0.921506506626382,1.19167294756607,0.795921841986626,1.3458870583279,1.3745851826936,0.739511702597642,1.31177198317852,1.570921332491,0.684327084307222,1.83777501034318,1.23632737239053,1.624083865106,1.4553268408751,1.81767680004806,0.748620774261086,1.6266835166657,1.74379798845925,1.0014103066668,1.35794049315412,1.56126344168719,1.31480160816124,1.76843677332517,1.35894693750373,1.44443355979852,1.16688924987061,1.0954877554253
BOLA1,3.08254464198995,3.33249442593581,3.18501911398203,3.00715124257432,3.30970975722155,3.03350577366322,3.09426176945375,3.1444588226371,3.4441916791404,3.80664203430476,3.80942177524905,3.59675775949883,3.62861853395809,3.74958891200402,3.8758892361214,4.03644356654826,3.70367182601791,3.50097226170053,3.62640309219273,3.78814984063472,3.59499218118357,3.86277768618786,3.5357145669152,3.40982015782483,3.7353771470741,3.55741150931905
PDE4DIP,6.610029560075,6.63578421872896,6.41051261916598,6.53389681261725,6.55896936709268,6.60669085075696,6.50455676107416,6.64341565557326,6.89775142056253,6.81962167545661,6.75668729333954,6.85619598134334,6.80897287607246,6.86070238702744,6.88554733883982,6.7928000744072,6.59924598999907,6.82938987014922,6.82014678588683,7.0506927613699,6.8068284180739,6.85336770725595,6.78517168292761,6.83985601591194,6.69639361951616,6.90670697169492
DDX10,5.49074923214478,5.56620053522815,5.37714780783838,5.66926176788423,5.36924505491812,5.63705436339062,5.51704762376985,5.22420616793273,5.33271394070321,5.56545818305576,5.56119339132983,5.96269764639108,5.80204732121949,5.66851270936594,5.42706010542013,5.62109601155593,5.53573874170892,6.09971468093603,6.09007411874074,5.96123179300187,5.94530850358989,5.94281483583224,5.86353699706473,5.9605151100526,5.97312821201967,6.02609133834289
NDUFV2,5.62790193026788,5.74227070473425,5.66653575349465,5.70390610291273,5.70296476046027,5.92032965763372,5.68023533115441,5.69349128874482,5.70375865279961,5.76799226612487,5.85248807594013,5.79447656753235,5.99358358567805,5.763758890368,5.70156177838694,5.67544688058058,5.6630318810088,5.90221990642947,6.05280389399662,6.07564519372277,5.87845639871298,5.90148218503941,5.84743907441077,6.0463077088988,6.09867936209955,5.93038532893558
DALRD3,5.30717690036115,5.22800110517707,5.22113543291736,5.02740892639804,5.30625640113227,5.18071603836031,5.11170737331546,5.10437704681649,5.51079873599513,5.7095379277498,5.72217903396713,5.63803901936652,5.63447413095521,5.70662979580744,5.5994266369212,5.71331625468148,5.70259413281665,5.75944779189811,5.80842035999004,5.77278505136289,5.82624979724755,5.80070784671427,5.81968330024805,5.63071293210674,5.68980092343658,5.69325492111271
FAR2P2,2.20138438312011,1.65644585184546,1.75650643045655,2.47884026761844,2.57087136344202,3.12099215075644,2.04486057035457,2.23624369825746,2.24989588070718,1.83905338067529,1.63388960482323,0.7338089866374,1.30293785425448,1.02409316227567,2.1378543395606,1.27638302860409,1.40671438943741,-0.12269341995599,1.03616365709136,-0.748970619348079,-2.14294137224586,0.754930959971434,-0.37250697198319,0.333019552814519,0.984403886095788,0.635468263357886
ZNF518B,2.80056291994301,3.05871903912223,3.43617770762859,2.70734157453626,3.33104561113847,3.14994032088608,2.90223709778445,3.01671745516848,4.01201533858404,2.65548092864996,3.37761077162204,2.48538407479843,2.99667382513598,3.6342938689499,2.54876251018608,2.90906369554975,2.01432669978986,3.48609535313611,2.2772170167352,3.07093052213667,3.21173064573413,2.27992808127165,2.24228894003092,2.94715086634684,2.86497422592641,2.0138172038776
LCORL,3.31132714460967,3.60560333204581,3.74884351640526,3.53710112867753,3.41995266705131,3.225802436408,3.00561920380511,2.84126599523687,3.9338805245398,4.34007454696018,4.93394058910284,4.28850720512762,4.6584313399158,4.77558555761367,4.24587590876563,4.19843644911118,4.05362602308647,5.70496721859745,6.09586691696218,6.06453042598691,5.54529246399803,5.83361719317211,5.71087848353923,5.7469126318348,5.83915641243014,5.52893847622598
PARD6G,4.40417235618104,3.87951136598855,4.42938127326259,4.36485941057119,4.20270074807171,3.78348858277862,4.24562570183537,4.1551383556066,4.16311620467891,4.19270983547004,3.87076088253179,3.86299874845694,4.19161747677976,4.2631286272176,3.94322504868113,3.99865934092505,3.84364395975319,3.95878964509795,3.75633210052749,3.90534168870116,3.92476838980509,4.01220305016033,3.68611539129395,4.09279847057427,3.99802560800625,3.84093648191781
SH2B1,6.93336928195588,6.96367454154376,6.91777085782015,7.02297240240408,7.0039604985088,6.89973379874639,7.18874575084097,7.08368421361954,7.06032839046374,6.57282482709296,6.85278687760864,6.71954454224793,6.67246437363154,6.68844320410459,7.08576957637573,7.1203055268128,6.82801881342016,6.28242873086435,6.18880009740352,6.29181947019732,6.2655458163521,6.209539521574,6.26659017334605,6.0653762584008,6.17521423484676,6.3314385447932
POGLUT3,7.07399224287661,7.0078390947766,6.91557387226406,6.97356769004408,6.89968906230031,7.05387011794411,6.96092743439902,7.00483610488554,6.7730000540307,6.59742988170227,6.72333964380645,6.74295232772436,6.84436236300689,6.90456822757685,6.56323323586259,6.81030507473024,6.63463416389293,6.62789080461266,6.27753530424304,6.62364927865323,6.57953862792498,6.48058443470641,6.43772355434963,6.57885746486577,6.66716277094657,6.67132516564041
PLEC,12.0261153638441,11.8868212708855,11.9533259983934,12.0133235194663,12.1573012650372,11.8578016238625,12.2550180877078,12.2248549782745,11.7035618411049,11.5478404319511,11.4521017706591,11.5110474558598,11.4768741305594,11.7123100855648,11.9425340749484,11.9498975141151,11.8970782278779,10.8656720129682,10.609324283739,10.4590228864205,10.588648487607,10.3108469953397,10.8258941748865,10.6850237233168,10.4948400265575,10.80186682555
ZNF543,2.49972396077519,2.50771684248861,2.5218562688688,2.34787582019509,2.45915803381319,2.33896311386902,2.40258470063869,2.62823422867364,2.56244505368702,1.90361555082531,1.73082623969734,2.32550507101618,2.20589112318856,2.22172457920832,1.85919497991444,2.13923382888386,1.74173887133216,2.4023147050119,2.48619958975621,1.93864062759688,2.07352536839525,2.43922874197443,2.42559594033463,2.17349294087182,2.0840024099544,2.16799748618377
GALNT11,4.71595476452647,4.63639744057722,5.02055021890644,4.7071372371079,4.69628574635383,4.64574121326675,4.78649674499782,4.66339822583476,4.82555223822933,5.09298811746165,5.05880849275697,5.16167828635448,5.00606484678236,5.08222314987543,5.00998974739478,4.74932925112238,4.76855127039355,5.49700722190298,5.31739444889367,5.49791785411941,5.48953625792172,5.64843323435473,5.25418244949199,5.45450413976179,5.49303018041508,5.29497617288828
WDR6,8.54172664066062,8.39722847369572,8.57548956094029,8.6138485570724,8.48961124411709,8.41528587967878,8.58341024149797,8.50904780642805,8.65186864783108,8.26902767961111,8.22076598556057,8.16694310884688,8.22317577115887,8.276490633557,8.54298323049384,8.49044405852032,8.50037524624385,7.86093037756595,7.61561621131821,7.55617891114971,7.65034679195953,7.61901675667274,7.68386874529516,7.59718927633435,7.64038622436318,7.6773801506703
GEN1,5.0588445923811,5.00495402742388,4.88840580342913,4.87678322345563,5.25740045289657,4.92627753285837,5.01104823818599,5.35305789177014,4.92063962353729,4.81997022683425,4.67279999028895,4.74633321216185,4.91044410336939,4.84321633795588,4.96146852650964,4.90559202925254,4.46117119797087,3.51126420893539,2.74213758196671,3.89350818422132,3.075137306919,3.72795129273949,3.75858519366759,3.90592084203097,4.50163039930696,3.7110861211134
TMEM11,5.3197762935122,5.28631839969325,5.23700270032566,5.29970265006776,5.15674674277171,5.41461132026941,5.28125898191154,5.19930332519692,5.10136003368433,5.16374056923167,5.06361547347812,5.02676525347432,5.08220636116967,5.20062179973431,5.1655335141419,5.2748276637195,5.14881146047119,5.29742802336756,5.42198855469726,5.43855698793993,5.27919320768448,5.32651396077305,5.30683325984778,5.41263087070642,5.15650029779345,5.35185277271565
ZNF354B,3.06452872473545,3.23200930720239,3.12782630722759,3.43514380556386,3.79607753878518,3.16387527216697,3.90706354548204,3.53980797375846,3.49033336079391,3.26131087444543,3.56097786909789,3.1222974173265,3.08629757132564,2.76728320140167,3.67646462763253,2.81190923086515,3.21400220302595,2.83637542898237,2.208311987469,2.5121054903177,2.08299842544708,2.72441682674903,2.15507423302081,2.48318979986728,2.62066506997171,2.13586154958807
ZFAND2A,3.43125977775576,3.77705620778215,3.55448703605013,3.66306352932265,3.39272928169133,3.69788571390448,3.41264329020627,3.54384927021516,3.27365048759126,3.5788577008275,3.68952825149469,3.85954136245708,3.67268753540396,3.56356142076958,3.47025259697882,3.44287499021259,3.51455026212822,3.7988510752455,3.71008907283162,3.40079019331234,3.71248222414182,3.79502418107576,3.66211927563344,4.03920430036801,3.72863564240952,3.81886569885646
PLEKHM3,3.77022594407892,3.59246393427288,3.66340743172615,3.8567423968679,3.90786678554034,3.59131918101247,3.70108638344103,3.72126095537486,3.84422859332351,4.0006813005456,3.87463484329793,3.99544425712257,3.91923141423856,3.81713544008846,3.99812107240493,3.84802165961695,3.98532613314973,3.79236105125993,3.60902287707949,3.66161114585057,3.63907868146223,3.44508844488181,3.68649234661527,3.78191703506088,3.680150938068,3.51278396139195
ZNF223,1.71821947127881,1.94676283275691,2.46762935720453,2.06379231297671,1.45468125811241,1.67052736203284,2.1707331612352,1.35260769220046,2.21411033052937,2.5155502395228,1.35161522515468,1.95776687920398,2.29682045390344,2.70084833883683,1.6775870383909,1.78061108471837,2.3167865883221,2.31620655162307,2.07752152739807,1.48976186760857,2.15585509698911,2.04541562120122,1.28209626634146,2.06209135056343,1.53494010498856,1.61303882821229
FAM220A,4.85730230582585,4.894570958642,4.85725851096625,4.89869584702898,4.97290147752439,4.81357863367259,4.87739306447007,4.73398692848371,5.07199028338456,5.38792794476729,5.30112750633274,5.24206855825444,5.19468965294178,5.30522552467289,5.35581894910984,5.30799132003942,5.16598420995613,5.38780715851874,5.5766065386253,5.49320077204546,5.39948241078263,5.41456942702168,5.38078588283062,5.41121368721151,5.3486106606965,5.43857732322088
DNAJC22,3.1041548672717,4.200015941595,3.70551099074926,4.185465425176,3.6407730058048,3.72420103196912,4.02150940984272,4.14074390915443,4.03320388814149,3.98474572875977,3.9383449825898,3.47405558643021,3.40513816651535,3.4218205749781,4.05800363185522,3.61742698863334,3.52580299050845,3.63993939864356,4.09390426164871,3.96994785378468,4.06299392458926,3.93308848342239,3.70641729865917,3.8275297724657,3.86773295131937,3.51117145009343
BEND3,4.59152296738043,4.32120392031194,4.34022657493936,4.45356945877418,4.57604972599428,4.46086894831005,4.55832223626236,4.65650748778248,4.30368210187862,4.32575374846541,4.27006263464994,4.28431437376203,4.40649804462175,4.157034982135,4.21684310457187,4.24684281285379,4.34560890113968,4.12975789733992,3.8209709651709,4.02262168287184,3.90615071554463,4.12196232234828,3.9488076850725,4.13646643412032,3.89938464294675,3.95320462640419
NT5DC1,4.64605306333028,4.6106850622973,4.52346585423548,5.00559152878058,4.45666195558152,4.69705697830691,4.76116137743659,4.7252781992378,5.14065952378594,5.14356801038217,4.93545886581692,5.16418715327631,5.0372145467961,4.88494929890061,4.61582323246755,5.00862088992512,4.73204032621851,5.1683142963933,5.30389160062176,5.14957329885644,5.0553269394524,5.19388482570535,5.48309952385338,4.95610840626104,4.97194510736672,4.89962668515378
GLDC,3.59066244483842,3.58361169519487,3.37485080661216,3.09960298752129,3.68026695750294,3.7222701166031,3.56847007156375,3.58626882135392,2.90864300680414,3.61557518050937,3.19633055138124,3.36692082878583,3.13892469318647,3.29656444127062,3.54414065136759,3.45235881906672,3.39625903729533,3.51808856073803,3.587687158164,3.6261672102074,3.40520135178959,3.80523250779725,3.70985392379891,3.43632333099965,3.42557284622571,4.16721916794942
COX14,2.97128173682214,3.27693040570159,3.46307727393754,3.43304242775286,3.13326089765004,3.38786601366237,2.97680669652411,3.42806306627912,2.81852928562254,3.07257958505669,2.91425489051458,2.91712619792151,3.03659329001625,3.14990766092403,2.35389133021677,2.99394154412101,2.98606146805162,3.3677109087321,3.3880438758817,3.1464922496465,3.32362030155652,3.35695432054816,3.25461525604453,3.26210596531504,3.28503052540623,3.15483495852098
MCMDC2,3.54687781690338,3.59764909702537,3.58086370690484,3.55756056284842,3.55844204998356,3.86781309189395,3.64425640839687,3.42949536371197,3.78677297718364,3.81580337189146,4.17191604486159,4.02142720036135,3.8322424076975,3.7122681013591,3.85004324502457,3.67420416691314,3.64099362630281,4.16745436312389,4.06242437071332,4.26359984638423,4.01036843584705,4.328934019389,4.1947084826462,4.18483616895297,4.30044752757816,4.09079964723892
P4HTM,4.53814665892568,4.25086492416492,4.58422177908834,4.48172838134268,4.34916058632086,4.21337574241912,4.28914341232491,4.53044218386503,4.54999365846946,4.67393495874166,4.54459661775343,4.37649236584237,4.57786598056875,4.53597754112155,4.54152895518546,4.621401696693,4.73091378313195,4.251120267546,4.24310224684139,4.12958845838273,4.1733131015347,4.38192664232059,4.42949214563672,4.2493744933605,4.15946994900985,4.29599978508437
DTX3,3.73749903609485,3.79304511077421,4.08613308980001,4.1309385175817,3.88803161454933,3.91663586753354,3.74139427954066,3.91421414652301,4.21398941066097,4.26246707699335,4.1924588217002,4.14380363927825,4.1128654609308,4.01695770348798,4.08455293784874,4.33954011137362,4.28510029094972,3.52793723143148,3.12936000971284,3.08047869334414,3.23751201269247,3.52191362388907,3.10145606684884,3.34745836926446,3.22177679542051,3.49592579848207
KLHL11,4.31550614750614,4.24781731956317,4.42609178166117,4.37892153219197,4.43316791922178,4.50269302260521,4.23568085854107,4.51663748675574,4.31094477642673,4.34719253301059,4.24920536997771,4.39548691853285,4.128615756638,4.08362191475118,4.30281995494984,3.85833808664234,3.9195690925186,4.42988340900656,4.44288944748502,4.42254870964853,4.45579723468763,4.56541978207747,4.32400896778349,4.55435409185178,4.72026069880426,4.66148324224994
CTXN1,4.20873413395506,4.1958134377337,4.37249646668245,4.18547008106571,4.42371926724383,4.25632221813736,4.22647098944919,4.07751100295676,3.72545677333574,3.55875233745345,3.74528897396926,3.53514109289161,3.50137416551003,3.59599656211248,3.58046809815019,3.61853061363806,3.64598053761024,4.53478297664183,4.58474445025848,4.41204716778284,4.43176822206468,4.41569299703721,4.47019731454663,4.2638267101488,4.32100594085457,4.42163192356496
SLC25A20,3.57863216845945,3.77099027917478,3.53931983661532,3.61616463838882,3.42786923152063,3.8697835692589,3.82299405791108,3.32722836635784,3.36527550731776,3.83153343070859,3.14485695332713,3.44325422171176,3.63520998011325,3.37552404289619,3.64392463069462,3.33557809730736,3.5908826211096,3.73584409588471,4.05570656627584,4.06224118385102,3.7499950238148,4.04329890084585,3.76832509052594,4.01962884500792,4.16182972097567,3.74147556796886
EPM2AIP1,5.48741679610276,5.49282864001167,5.40107455988519,5.55729110304319,5.57618425952203,5.45368474087695,5.4500092484199,5.56241329098418,5.5391491579577,5.37319006857384,5.57338193166851,5.33400475786668,5.28854675736792,5.25661518888273,5.62739620518253,5.27623185000238,5.22205624139906,5.16789224928805,4.51754317167934,4.33470822314057,4.67770398850101,4.52617148701357,4.62504028761011,4.8989531972805,4.78433521236083,4.7614554696667
