hgnc_symbol,Ep26.JAK1.E139K.1,Ep26.JAK1.E139K.2,Ep26.JAK1.E139K.3,Ep26.JAK1.S703I.1,Ep26.JAK1.S703I.2,Ep26.JAK1.S703I.3,Ep26.JAK1.WT.1,Ep26.JAK1.WT.2,Exp21.JAK1.E139K.1,Exp21.JAK1.E139K.2,Exp21.JAK1.E139K.3,Exp21.JAK1.S703I.1,Exp21.JAK1.S703I.2,Exp21.JAK1.S703I.3,Exp21.JAK1.WT.1,Exp21.JAK1.WT.2,Exp21.JAK1.WT.3,Exp25.JAK1.E139K.1,Exp25.JAK1.E139K.2,Exp25.JAK1.E139K.3,Exp25.JAK1.S703I.1,Exp25.JAK1.S703I.2,Exp25.JAK1.S703I.3,Exp25.JAK1.WT.1,Exp25.JAK1.WT.2,Exp25.JAK1.WT.3
4815,MYL12B,7.54289029732643,7.60147896236995,7.5928235672893,7.605995998473,7.60265936341256,7.80308819536048,7.5661484218989,7.50200273857152,7.72240105778897,7.5802508115114,7.69457313887973,7.63999899798963,7.86950291115267,7.75296110242401,7.63627317333891,7.7294489104624,7.70064421176378,8.12490236348128,8.11596460087163,8.13676731854824,8.17690212727675,8.21785891671225,8.12622642122622,8.20691787980022,8.16785087350774,8.05698095116388
4816,FOXO3,5.88309432808127,5.78145741539105,5.8557224558245,5.77574934769368,5.65845582839494,5.75582762657598,5.76959494725192,5.86490288160763,5.60897549843147,5.72964786421149,5.56575157904101,5.65590518362644,5.93901741920545,5.71674270467068,5.85654707984423,5.86820925008456,5.77661375178774,6.11179385746811,6.07081737267025,6.20333379561168,6.10478617089862,6.24511394803695,6.15378656180495,6.22226938977686,6.0613444314976,6.24735789735045
4819,RPN2,7.97923255485501,8.00679577450072,8.08146663455351,7.96738857918413,8.13052119966546,8.01767816798345,8.04338363427691,8.01115057385396,7.6888157530577,7.83393828761575,7.8531159741464,7.78989615941176,7.88881612289421,7.92572691454546,7.71766909346709,7.92761765517208,7.89910409162156,8.20422370776725,8.33747204584866,8.26625215308487,8.207753238245,8.37931972705778,8.29720760239611,8.17480747854513,8.15893382889004,8.13082375047017
4820,TGIF2,5.14334607023744,5.05588935571484,5.24954528242065,5.00112513406267,5.42032441244452,5.07775631656677,5.15854113517801,5.0277353714901,5.09931106241051,5.32301603432838,4.87360759671535,5.26891315326463,5.10196164795703,4.85740856654438,4.96893667760225,5.02980268599025,4.96863639313091,5.5486721102363,5.56272590007551,5.61362887302777,5.73442783837149,5.48186462312699,5.6400474597238,5.49330343980967,5.33561888219498,5.45852489101799
4823,PKD2,5.45180818230464,5.75418087402519,5.65488238957233,5.62533771041703,5.34196998770331,5.56197004165316,5.45454325484274,5.43015285076701,5.41802878162882,5.35570510648413,5.4493770499575,5.38278659024355,5.14867850982038,5.36035127932439,5.22175837682723,5.30280132061441,5.35272931452576,3.67070226990727,3.5953630089098,3.99858593755101,3.82256957865231,3.17337894678614,3.54793112020889,3.65455261750991,3.17825729894861,3.50944414631609
4825,SPP1,3.72232937976733,3.86797214886173,3.86978909101399,4.09134683444363,3.88596659777755,3.88960040563619,3.80617042469934,3.51965876673254,4.44405700103855,4.30981112519486,4.36555101120942,4.37004294579462,4.61935070498314,4.47394943953753,4.56260006124283,4.6971162822178,4.53985223648959,3.57751792749235,3.42311759643096,3.40010013959085,3.83960180535567,3.88186437901258,3.38711981883709,3.5773549508212,3.66220734424662,3.57503972892523
4826,STBD1,3.00667464162584,2.95183315991187,2.93750995219708,2.96537845871568,2.68556867632605,2.73411026899578,2.92796721533329,2.9148079746679,3.20409629675201,3.2976195236921,3.28560319433615,2.81164935648054,3.36926232435684,3.37152882779202,3.15763733873552,2.9765194598969,3.18735020012531,3.13747076914787,3.82300782478795,3.52758154481861,3.51449011820707,2.93822664023275,3.8721824771794,3.30497446156288,3.4927610844333,3.36551268785485
4827,CCNI,7.71019526630514,7.60834314466651,7.6501920547053,7.6631864921076,7.68417392431848,7.6964979763659,7.552177317862,7.66514146961269,8.04749918495589,8.17210915924452,8.13991643466768,8.13487775756801,8.15674637764584,8.02298137356054,8.06297761404412,7.9439164001338,7.98960386759289,8.56536722940422,8.49484646260951,8.5774549298424,8.51175152083038,8.43832457228077,8.51321798603849,8.70211800447193,8.59250300327984,8.65530317552335
4829,MFSD1,6.1219503076057,6.15533777777247,6.29600469985826,6.21991994182244,6.04398339575233,6.31737755906594,6.02918601787621,6.14861471405247,5.60058872864292,5.83466780508032,5.68664093809872,5.79940558765407,5.97037036059666,5.68698223743277,5.64445407318289,5.4193556990825,5.44802297210442,5.64679859909776,5.56027606944476,5.82787304558352,5.69862021172526,5.59754404012508,5.57352429017486,5.58344341233697,5.74508241536415,5.66280346789736
4830,RAB3GAP2,6.33265613152094,6.12253027048779,6.5085014715658,6.3618264214773,6.55294662828029,6.21093434405785,6.44239680778171,6.18328890552381,6.65707253239725,6.20287619223225,6.52417674033861,6.05366664768499,6.1547260662776,6.17880754600738,6.1835729836738,6.39206283686125,6.6241498501991,6.37740126091496,6.38874585447161,6.1345148771161,6.47037087273154,6.16518786325906,6.35886181223884,6.26302577158312,6.40472958459792,6.32057945557213
4831,EEF2KMT,4.57767684101782,4.58601252874044,4.69466269415951,4.48818180098036,4.56380203538185,4.78738266432196,4.38107067659065,4.46972938065623,4.30095422491424,4.33030541494592,4.40726810512756,4.32366423083435,4.29988790187239,4.44068486385695,4.24585138876284,4.56152370882438,4.21883083131478,3.75868250439526,3.8393875056022,3.9664504908184,3.96941244912745,4.13671450186571,3.80759455675708,4.04170643923757,3.86255130430423,3.90548789028555
4832,PPL,1.45221054621051,1.44179212000694,1.74688414943507,1.25223611769414,0.61395492880682,1.76767478412139,0.78314619232496,-0.31699179007387,1.40146784172176,2.25136815493594,1.25470849413615,1.32589461460151,1.06631357392815,2.02889670507988,2.08987463576756,0.883228150770489,1.74870778607742,1.24349657727248,0.417601394880888,0.790022196893211,0.806734130177293,0.552275380433804,0.73985667615879,0.456200704061425,0.262192396953364,0.871500601381098
4833,UBN1,7.18356283052664,7.12377160967574,7.1165465043423,7.00153887686992,6.98982407514364,6.97237437440767,7.18980058553171,7.22869091310747,6.93816172419417,7.16781713838186,6.81322029511331,6.95020886904164,7.00155164946221,6.93064955910105,7.03736187918933,6.85445531939243,6.84517060458787,6.83247990868888,6.90044462807084,6.90144467550681,6.78182540576659,6.70308084232814,6.96074002661842,6.84850179167231,6.88751682060892,7.03986046637089
4835,KLF12,5.4171213166219,5.36315410152302,5.58686867464646,5.33640001948431,5.44011317916734,5.14943209204317,5.45858605726328,5.15357671203079,5.35210351262125,5.28073407915632,5.31596056256847,5.56587613770579,5.15435047257475,5.24533010917174,5.30444167518354,5.15263961540748,5.14747139443055,5.36686945262215,5.35207064161116,5.27766263526266,5.04309779999064,4.7186910019596,5.44476139510977,5.09727529380206,4.83507612508301,5.14565268549753
4836,UCHL3,5.15340441163279,5.17068006830187,5.21417263915902,5.28516368123356,5.20422358227298,5.32389377046847,5.13618939790493,5.05832391581295,5.09679510950681,4.9434645758613,5.20148913600022,5.36275218208899,5.31620369585973,5.30793416683334,5.10006278710746,4.71949157302032,4.96950621626153,5.61553854373659,5.52278164161873,5.6912218367399,5.67873608229964,5.63032570326497,5.59899573125425,5.7024281025566,5.81758072623191,5.66873244781499
4837,PCDH17,1.97812060814737,1.84116408967502,1.81455036853836,1.78173524362733,2.09609219488816,1.94587274185728,1.89497198353841,1.77681734791318,2.09472265188139,2.34653563690696,2.37185960639334,2.06941398020156,1.94830623930214,2.1611845401819,2.22206794355621,2.09404157611246,2.53334253395894,1.76939769536811,0.563883501699563,0.463890041051421,0.395612756624787,0.609608679731473,1.25445091708529,0.105122946582273,0.705928400597357,0.421683445025169
4838,HS1BP3,4.78297653313579,4.82062492713402,4.77158310961699,4.64176568148757,4.74281970390981,5.05683080701455,4.77632841456355,4.62762119337864,4.93762345730363,5.08706751049569,4.93854283904238,4.99487694005349,4.76522135924885,4.99193864107461,5.12316098329964,4.89799091165369,4.89599471681086,4.8761866499104,5.00371352312686,5.19273801694605,4.83622955614349,5.03703476451098,4.98537239773558,4.84458615190257,4.71803101999136,4.80939357661332
4839,LDAH,4.11951564257132,4.08902793454543,4.37963668133551,4.41370063511565,4.10276971712736,3.92082764137818,4.23716195233006,4.17588698508403,4.42975634818972,4.34088585916032,4.59513153565816,4.62084291604198,4.6096967108701,4.46671234478044,4.50132927108251,4.41400265005928,4.28973940679929,4.4794532435132,4.34164192215539,3.99042843960265,4.46378928508028,4.44613446400048,4.46403399303178,4.61810255276116,4.19554255860956,4.60694220796334
4840,WDR35,4.98016213927464,5.05259558953334,4.73424540770682,4.87991136446418,4.68917520838152,4.93406295987491,4.8757569933597,4.6266722520947,5.01581417602364,4.60024407907718,4.58797152328151,5.03994465581915,4.57804351598695,4.50753458786653,4.95239665521384,4.61536110387512,4.61943270447117,3.98859402611359,4.03202936723734,4.07105291902674,3.90663865354412,3.70051588149717,3.1949574074027,4.08835277262492,4.09813839588883,4.40069937730943
4844,ELL2,5.90114328314903,6.03524655823681,5.87840533520775,6.1546607493409,5.99388987241804,6.00060146096402,5.6865950899039,6.22082525590222,6.11187766048583,6.2768196295804,6.31326675966612,6.01707887613527,6.15032405075169,6.04368752933476,6.21086982257908,5.95972757051936,6.04753187996861,6.6362789761044,6.71007308367183,6.59200589350582,6.33018004276377,6.59116742622344,6.62650325865289,6.56915035633686,6.60137170505014,6.45815713869618
4847,CYP20A1,3.34093770656773,4.03016198117806,3.63693187854546,3.84327034500852,3.65938918075493,3.94030484638578,3.32541433851082,3.43905794547911,3.637188714746,3.62673712835423,4.16424060451413,3.74790946821339,4.07165176062626,3.65609982974317,4.01931980369373,3.91898546761415,3.80578125315695,3.82892756463346,3.59197808444398,3.88609792437283,3.64702363141766,3.93344063701194,3.55374536578248,4.01685584917979,3.83317440413653,3.86044288528908
4848,NDUFB3,4.34805189510458,4.89732558227956,4.69884438150539,4.77227702911306,4.58868847081418,4.94196323235918,4.56668902952763,4.49148799775159,4.7231110594753,4.74183461890288,5.03176474569384,4.70694554464521,4.92970296394764,4.89860913941004,4.77463188728961,4.77786603987709,4.67658454253241,4.55804862139833,4.74281638851659,4.62326327672291,4.98760281923166,4.94041220709278,4.74900059305636,4.8573535942388,4.81094443572145,4.8656481952298
4849,GTF3C3,5.33809012412371,5.16225267530201,5.40720504527352,5.34823013024919,5.45351836210132,5.31066028055988,5.50935750001346,5.25883572572047,5.74152034041329,5.8042039030196,5.34866180921911,5.8652785201821,5.70161099619423,5.33599543764409,5.66043190242876,5.45115630222139,5.3240037484553,5.08926086696747,5.02004363291373,5.45954790230997,5.69450680036273,5.37922952710991,5.1614371224415,5.57719065786859,5.84378918131964,5.52659752570939
4850,SATB2,5.17931453022093,5.18087173959255,5.30575577035921,4.80469073865818,5.14037948521914,5.44887397347126,5.20024386205199,5.03229121753513,5.92855243857381,5.70021439449802,5.0017085187495,5.92408027416748,5.2331417329017,5.36707128252315,5.66830119296891,5.50586092646263,5.22171625987059,5.82652159634124,5.04351792781216,5.71437362060457,5.48242093280581,5.12517782601031,5.7686314479708,5.57011515333779,5.58398981229886,5.59275213056953
4851,UBE2B,5.53924361361499,5.65213956586176,5.72623285293842,5.81036622060653,5.72469422028827,5.80838261463799,5.50822760241175,5.82068452008479,5.97091613882424,5.71507625675498,5.97293952150315,5.76027818068776,5.93064486545498,5.80201672423774,5.83892662461838,5.59977237570901,5.67571364240726,6.14279054994364,5.98172812670445,6.34456841853753,6.14657296579344,6.21604162808498,5.87035772935023,6.35392102466731,6.34483658448114,6.29768433873662
4854,KLF9,3.35660819199354,2.99656436615819,3.4345795569297,3.44238325694376,3.50236460952308,3.18582780979871,2.99201085931735,3.31795755182318,3.31750505032123,3.65693621858465,3.48700820788174,3.90848681473185,3.87892181894843,3.72278175728195,3.53498716317983,3.71786323231148,3.57393458278227,5.47913524279335,5.18507081635964,5.29996389783021,5.49095694863845,5.39215051814411,5.21255518024895,5.32840460113462,5.32704149442482,5.44267003618347
4855,TJP2,7.77789585105256,7.68097012610601,7.63507058350839,7.6858742332823,7.55958021568388,7.66711538464648,7.65540766941723,7.62567521839683,7.14856410354292,7.26298590985228,7.1369395855753,7.30729831352645,7.19694280231109,7.18653561780818,7.18399699153388,7.20092004127526,7.15005230365229,6.86682589611004,6.94837960014902,6.80250827445098,6.76146364175333,6.79831076210365,6.83442627116928,6.91798140982544,6.82110489586045,6.93103223943424
4857,ITGB1BP1,5.79084895845778,5.93051499616878,5.78583658579351,5.86498566869268,5.83799509944958,5.96418600174318,5.71426141903108,5.64720387039894,5.69226997095346,5.52538653392188,5.78854957863918,5.46894823930915,5.68347451648892,5.55642903842898,5.74664575754749,5.69702836907477,5.65810512701021,5.23314349785139,5.30047196874109,5.15837465787378,5.44355442352762,5.2760077584332,5.17425636085176,5.37894808328473,5.35469131214804,5.48912689976072
4858,CPSF3,6.53492568730957,6.58361873297207,6.4173267661063,6.3584079689208,6.37557061353392,6.61683791733454,6.4604309981389,6.41918295840709,6.56814566142327,6.63890662585753,6.68296769880673,6.62081978141883,6.59918849957192,6.59365265428489,6.72208342508856,6.44449039051482,6.51375437763627,6.86441457231098,6.62304948209232,6.83422800175197,6.79195924211089,6.66263713108629,6.90023499362331,6.88928231633229,6.84793522347846,6.76216262309429
4859,PIGZ,3.21596693593627,3.15173200671698,3.07345795030982,3.47230274112947,3.08979232134312,3.19900906919978,3.16567442698481,3.32321724601668,3.35842073331372,3.11092338510236,3.30107411772974,2.87372918244743,2.68356664154638,3.16395222599584,3.25598268759072,3.13542654762106,3.20694419109334,2.75674478438659,2.94114362562525,2.8745562255758,3.01386221563512,2.54452560899837,3.4617854930095,2.54042161587616,2.89985567422015,2.90910033043825
4860,SENP5,6.53471767298727,6.35626729887565,6.24719833172859,6.44752556041862,6.34671959686986,6.29059681906647,6.28649052114426,6.22607742232402,6.52107011397366,6.33335116860478,6.51852493052566,6.55311432297814,6.25465945397755,6.26674600906346,6.28744350034417,5.97007389445102,6.18818324603244,6.75907696291522,6.36857633509421,6.68221518340552,6.52522439660037,6.8571026883132,6.67430387207121,6.54091040734374,6.87658189544731,6.67487447790552
4861,CCDC92,2.89777822614127,2.17936016850439,2.53736387184095,2.77462984984066,2.69574814509386,2.55865247618676,2.77922715791939,2.44978347693353,3.2193729426089,2.78081782739105,2.85646490337434,2.93420608048153,2.6972773340265,3.36961905639605,2.44811039648188,2.33686971376235,3.39649907021536,3.36000460434339,3.48380999554443,2.43778598472832,3.35030555058815,3.43347343299517,3.90165054718639,3.28271799552124,3.26332560357753,2.77966577391715
4862,C1orf198,4.35042550583363,4.29483276045373,4.18623284102636,4.17390276862791,4.38636171088007,4.18651688824605,4.30478196611929,4.31924672500408,4.35661833625626,4.23836008157104,3.95516102626847,4.35382463709291,4.30162263932472,4.26048490501553,4.39423246964425,4.29869269074494,4.45729241766711,4.49740607933737,4.76140933429447,4.76733556931332,4.81578450154243,4.73693454307905,4.74738983344521,4.71595711536589,4.73713769237944,4.78581702451804
4864,HEATR1,7.84449691265405,7.71472345796218,7.59848174031133,7.80727123207803,7.6834541474836,7.7503247512475,7.73806681762137,7.67664418264404,7.66322948393799,7.63601826836567,7.66243438673518,7.75328055019809,7.72237473005253,7.65831068056136,7.70255446102117,7.50208431529642,7.47609469931212,7.51518312148946,7.63729787137703,7.55992008216397,7.48178491591278,7.47508217096109,7.50103245701402,7.62632256743782,7.59271942331252,7.6654532191244
4865,PTBP3,6.289753803342,6.13771382747412,6.45460187311388,6.29764182900778,6.52807303276687,6.38024970011336,6.29409980545108,6.39146715417718,6.39421683249443,6.21518996669503,6.49664228707341,6.53221550285839,6.44993113609505,6.31044894068181,6.26059863290394,6.27542449191905,6.15718856541066,6.73029343898058,6.66159346790678,6.81441749676959,6.67681705220668,6.8649519244137,6.63085628369704,6.83781425084196,6.87655351311878,6.82618135983367
4866,RAD23B,7.81497534322323,7.84465665581399,7.88040631867403,7.84787382158075,7.83402428035761,7.99053177732117,7.81753661434189,7.84204485923079,7.85218776511441,7.91267269365095,7.82949986231439,7.86624427949401,7.94964847231568,7.86182710345443,7.81703899786208,7.72480127054214,7.79850280214564,8.25706542419917,8.25040577435169,8.23442082216395,8.2620990599499,8.21714264705867,8.30820794148968,8.25075462173021,8.26285731607888,8.26547087697298
4867,FKBP15,5.9210995919062,6.31508039908996,5.9004875678625,5.8351126866475,6.14728171302749,5.87368275043979,6.17415661613769,5.86874637291726,6.53538330697802,6.26012649289797,6.50506347124034,6.26353874692636,6.59016842957535,6.48819364851231,6.65489999878729,6.4082482163609,6.23689579729722,5.94730534187481,5.50763976239617,5.4990302892565,5.68687834792794,6.03283305210106,5.55857346092049,6.17496894932532,5.79873222611074,5.5148852690356
4868,CTNNAL1,6.53060835422805,6.57406257628295,6.51747663420453,6.51120788161255,6.47159645436737,6.63974038095515,6.45178295602985,6.4719669292691,6.69533324712104,6.6921083814342,6.72737743325615,6.8333385571365,6.84519113115145,6.55534809551501,6.63130263696451,6.55798480613059,6.58989360536631,7.2051528472625,7.2101431754588,7.2608295711306,7.29660341801979,7.24193241618647,7.17806283275482,7.40573785418037,7.5091996692422,7.42158419710653
