"gene_id","hgnc_symbol","logFC","pvalue","coefficients.1","coefficients.2","fdr","significant","experiment","comparison"
"282","BTBD7",-2.234361e-01,4.073307e-01, 3.996856e+00,-2.234361e-01,7.359704e-01,FALSE,"21","WT_vs_severe"
"283","APBA3",-1.475873e-01,2.075994e-01, 4.552629e+00,-1.475873e-01,5.974438e-01,FALSE,"21","WT_vs_severe"
"284","MKS1", 1.158947e-01,3.853816e-01, 3.533538e+00, 1.158947e-01,7.228401e-01,FALSE,"21","WT_vs_severe"
"285","ABHD5", 1.795571e-01,3.264291e-01, 2.013918e+00, 1.795571e-01,6.857235e-01,FALSE,"21","WT_vs_severe"
"286","ANOS1", 4.652195e-01,9.539704e-04, 4.676685e+00, 4.652195e-01,3.567023e-01,FALSE,"21","WT_vs_severe"
"287","AKAP8L",-2.230638e-01,1.847067e-02, 6.931980e+00,-2.230638e-01,3.689282e-01,FALSE,"21","WT_vs_severe"
"288","MBTD1", 1.772163e-03,9.868066e-01, 4.085359e+00, 1.772163e-03,9.959695e-01,FALSE,"21","WT_vs_severe"
"289","UTP18", 1.585788e-01,5.929545e-02, 5.696660e+00, 1.585788e-01,4.278118e-01,FALSE,"21","WT_vs_severe"
"290","RNF216",-2.154528e-02,8.084401e-01, 7.511126e+00,-2.154528e-02,9.324976e-01,FALSE,"21","WT_vs_severe"
"291","TTC19",-7.050367e-02,5.255202e-01, 5.851537e+00,-7.050367e-02,8.038360e-01,FALSE,"21","WT_vs_severe"
"292","PTBP1",-1.487239e-01,1.392131e-01, 9.295125e+00,-1.487239e-01,5.220600e-01,FALSE,"21","WT_vs_severe"
"293","DPF1",-2.633775e-01,7.708823e-02, 3.610765e+00,-2.633775e-01,4.495970e-01,FALSE,"21","WT_vs_severe"
"294","SYT7",-2.022250e-01,2.107127e-01, 3.591041e+00,-2.022250e-01,5.988386e-01,FALSE,"21","WT_vs_severe"
"295","LARS2",-1.559818e-01,4.947665e-01, 4.100865e+00,-1.559818e-01,7.882910e-01,FALSE,"21","WT_vs_severe"
"296","PIK3C2A", 1.971722e-01,5.176125e-02, 6.748331e+00, 1.971722e-01,4.217563e-01,FALSE,"21","WT_vs_severe"
"297","PLAUR", 8.994273e-02,3.484588e-01, 7.223847e+00, 8.994273e-02,6.985885e-01,FALSE,"21","WT_vs_severe"
"298","ANLN",-4.967971e-05,9.994946e-01, 8.765480e+00,-4.967971e-05,9.998290e-01,FALSE,"21","WT_vs_severe"
"299","WIZ",-3.147034e-01,1.598479e-02, 6.195640e+00,-3.147034e-01,3.679547e-01,FALSE,"21","WT_vs_severe"
"300","RABGAP1", 1.103425e-01,4.959620e-01, 6.197287e+00, 1.103425e-01,7.884126e-01,FALSE,"21","WT_vs_severe"
"302","QPCTL", 4.374257e-02,7.322770e-01, 5.095395e+00, 4.374257e-02,9.002160e-01,FALSE,"21","WT_vs_severe"
"303","PPP5C", 3.142161e-02,6.496281e-01, 7.139917e+00, 3.142161e-02,8.626363e-01,FALSE,"21","WT_vs_severe"
"304","CEP68",-8.007129e-04,9.923154e-01, 4.110421e+00,-8.007129e-04,9.984016e-01,FALSE,"21","WT_vs_severe"
"305","MAP4K3",-1.113131e-01,5.461720e-01, 4.875217e+00,-1.113131e-01,8.125944e-01,FALSE,"21","WT_vs_severe"
"308","LDAF1", 3.900141e-01,2.212221e-02, 3.086011e+00, 3.900141e-01,3.834195e-01,FALSE,"21","WT_vs_severe"
"309","GABRA3",-1.013057e-01,5.390700e-01, 3.820708e+00,-1.013057e-01,8.089770e-01,FALSE,"21","WT_vs_severe"
"310","BRCA1", 6.707761e-02,6.178831e-01, 5.737641e+00, 6.707761e-02,8.464384e-01,FALSE,"21","WT_vs_severe"
"311","ERCC1",-4.579105e-02,5.922217e-01, 6.339973e+00,-4.579105e-02,8.343778e-01,FALSE,"21","WT_vs_severe"
"312","CD22",-2.211040e-01,4.421207e-01, 2.885823e+00,-2.211040e-01,7.563041e-01,FALSE,"21","WT_vs_severe"
"313","SEMA3B",-2.194296e-01,1.656128e-02, 6.731975e+00,-2.194296e-01,3.689282e-01,FALSE,"21","WT_vs_severe"
"314","MBTPS2", 3.175311e-01,1.012741e-02, 5.158860e+00, 3.175311e-01,3.613571e-01,FALSE,"21","WT_vs_severe"
"315","PRICKLE3",-1.728921e-01,3.032175e-01, 4.549482e+00,-1.728921e-01,6.698068e-01,FALSE,"21","WT_vs_severe"
"317","EXTL3", 7.302773e-02,2.963560e-01, 7.719764e+00, 7.302773e-02,6.637258e-01,FALSE,"21","WT_vs_severe"
"319","ELOVL5", 2.481080e-02,7.556197e-01, 7.412486e+00, 2.481080e-02,9.103333e-01,FALSE,"21","WT_vs_severe"
"321","KDM5D",-5.751566e-02,7.030394e-01, 3.228004e+00,-5.751566e-02,8.871545e-01,FALSE,"21","WT_vs_severe"
"322","CALCOCO1", 1.135132e-01,2.722419e-01, 5.725949e+00, 1.135132e-01,6.504542e-01,FALSE,"21","WT_vs_severe"
"323","UBR7", 1.030141e-01,3.114173e-01, 6.121361e+00, 1.030141e-01,6.761586e-01,FALSE,"21","WT_vs_severe"
"324","MAP4K5",-1.106693e-01,2.016561e-01, 5.972048e+00,-1.106693e-01,5.912247e-01,FALSE,"21","WT_vs_severe"
"325","EHD3", 8.799282e-02,3.783901e-01, 4.724410e+00, 8.799282e-02,7.176801e-01,FALSE,"21","WT_vs_severe"
"326","PSMC4", 2.807907e-02,6.814220e-01, 7.069920e+00, 2.807907e-02,8.767192e-01,FALSE,"21","WT_vs_severe"
"327","MAN2B2",-6.949160e-02,4.258572e-01, 6.006284e+00,-6.949160e-02,7.480671e-01,FALSE,"21","WT_vs_severe"
"330","SLC25A39",-5.178383e-02,4.776110e-01, 7.171986e+00,-5.178383e-02,7.757368e-01,FALSE,"21","WT_vs_severe"
"331","MVP",-5.426904e-02,4.171765e-01, 7.202617e+00,-5.426904e-02,7.429082e-01,FALSE,"21","WT_vs_severe"
"332","NUB1", 5.051183e-02,5.422540e-01, 6.306593e+00, 5.051183e-02,8.107033e-01,FALSE,"21","WT_vs_severe"
"333","PGM3",-8.346754e-02,3.943711e-01, 5.635391e+00,-8.346754e-02,7.261559e-01,FALSE,"21","WT_vs_severe"
"334","RWDD2A", 2.048931e-02,8.278882e-01, 3.100070e+00, 2.048931e-02,9.400603e-01,FALSE,"21","WT_vs_severe"
"335","CLK1", 8.610102e-02,3.310324e-01, 5.545337e+00, 8.610102e-02,6.883578e-01,FALSE,"21","WT_vs_severe"
"336","POLR3B", 2.291580e-01,1.085940e-01, 4.933621e+00, 2.291580e-01,4.858928e-01,FALSE,"21","WT_vs_severe"
"337","ANGEL1", 1.092376e-02,9.309436e-01, 4.639591e+00, 1.092376e-02,9.790114e-01,FALSE,"21","WT_vs_severe"
"338","RNF14", 9.439170e-02,3.853823e-01, 6.125524e+00, 9.439170e-02,7.228401e-01,FALSE,"21","WT_vs_severe"
"339","DNASE1L1",-2.311804e-01,1.705828e-02, 5.328421e+00,-2.311804e-01,3.689282e-01,FALSE,"21","WT_vs_severe"
"340","DDX11",-2.663106e-01,2.115538e-02, 7.424695e+00,-2.663106e-01,3.781722e-01,FALSE,"21","WT_vs_severe"
"341","HEBP1", 7.316114e-02,4.528879e-01, 5.007000e+00, 7.316114e-02,7.629366e-01,FALSE,"21","WT_vs_severe"
"342","GPRC5A", 2.027131e-01,5.858328e-02, 6.931852e+00, 2.027131e-01,4.277584e-01,FALSE,"21","WT_vs_severe"
"343","MAMLD1", 4.971757e-03,9.660158e-01, 3.622824e+00, 4.971757e-03,9.892604e-01,FALSE,"21","WT_vs_severe"
"345","TACC3",-1.618421e-01,1.023965e-01, 7.749415e+00,-1.618421e-01,4.757419e-01,FALSE,"21","WT_vs_severe"
"346","UFL1", 1.138427e-01,3.674891e-01, 5.367207e+00, 1.138427e-01,7.108616e-01,FALSE,"21","WT_vs_severe"
"347","POLA2", 9.994217e-02,5.231566e-01, 5.507562e+00, 9.994217e-02,8.025275e-01,FALSE,"21","WT_vs_severe"
"348","ZC3H3",-4.874766e-02,5.157304e-01, 5.945837e+00,-4.874766e-02,7.994860e-01,FALSE,"21","WT_vs_severe"
"349","CAPN1", 7.702418e-03,9.342082e-01, 7.459556e+00, 7.702418e-03,9.807054e-01,FALSE,"21","WT_vs_severe"
"351","MDH1", 1.245541e-01,2.046110e-01, 6.792318e+00, 1.245541e-01,5.947843e-01,FALSE,"21","WT_vs_severe"
"352","SLC30A9", 1.177413e-01,3.003627e-01, 6.486931e+00, 1.177413e-01,6.665499e-01,FALSE,"21","WT_vs_severe"
"353","MTMR11",-1.757713e-01,4.414235e-02, 5.542286e+00,-1.757713e-01,4.196786e-01,FALSE,"21","WT_vs_severe"
"354","COX15", 1.895613e-03,9.887275e-01, 5.748924e+00, 1.895613e-03,9.963277e-01,FALSE,"21","WT_vs_severe"
"355","CCDC88C",-2.665945e-01,7.705060e-02, 5.767704e+00,-2.665945e-01,4.495970e-01,FALSE,"21","WT_vs_severe"
"356","YAF2", 2.509387e-01,1.772169e-01, 3.601849e+00, 2.509387e-01,5.654580e-01,FALSE,"21","WT_vs_severe"
"357","ZMYND11", 8.486580e-03,9.141613e-01, 6.123715e+00, 8.486580e-03,9.730732e-01,FALSE,"21","WT_vs_severe"
"360","BID",-4.331461e-02,6.472833e-01, 5.429228e+00,-4.331461e-02,8.619449e-01,FALSE,"21","WT_vs_severe"
"361","MATR3", 3.917076e-01,1.835200e-02, 7.071242e+00, 3.917076e-01,3.689282e-01,FALSE,"21","WT_vs_severe"
"363","XYLT2",-6.375115e-02,4.648286e-01, 6.785880e+00,-6.375115e-02,7.708897e-01,FALSE,"21","WT_vs_severe"
"364","RGPD5", 1.534687e-01,6.690533e-01, 5.331623e+00, 1.534687e-01,8.717193e-01,FALSE,"21","WT_vs_severe"
"366","NUDCD3", 3.469999e-02,6.593808e-01, 8.135669e+00, 3.469999e-02,8.683421e-01,FALSE,"21","WT_vs_severe"
"372","GLT8D1",-2.162702e-02,7.875843e-01, 5.816422e+00,-2.162702e-02,9.244179e-01,FALSE,"21","WT_vs_severe"
"373","ATP2C1", 1.025832e-01,2.704553e-01, 7.356590e+00, 1.025832e-01,6.492468e-01,FALSE,"21","WT_vs_severe"
"376","RALBP1", 1.251874e-01,9.032038e-02, 7.070753e+00, 1.251874e-01,4.638099e-01,FALSE,"21","WT_vs_severe"
"377","RUFY3",-9.806266e-02,6.151382e-01, 4.671825e+00,-9.806266e-02,8.448882e-01,FALSE,"21","WT_vs_severe"
"380","WWTR1",-1.041951e-02,8.825166e-01, 8.054118e+00,-1.041951e-02,9.616983e-01,FALSE,"21","WT_vs_severe"
"381","AGPS", 2.382580e-02,7.684788e-01, 6.730208e+00, 2.382580e-02,9.141786e-01,FALSE,"21","WT_vs_severe"
"383","STEEP1",-6.644558e-01,3.945781e-01, 1.712523e+00,-6.644558e-01,7.261559e-01,FALSE,"21","WT_vs_severe"
"385","TTC27", 3.286426e-01,5.645337e-03, 4.913851e+00, 3.286426e-01,3.567023e-01,FALSE,"21","WT_vs_severe"
"388","PHLDB1",-1.489861e-01,1.166534e-01, 7.186504e+00,-1.489861e-01,4.986011e-01,FALSE,"21","WT_vs_severe"
"391","PRDM11",-1.820860e-01,3.771707e-01, 2.963368e+00,-1.820860e-01,7.170329e-01,FALSE,"21","WT_vs_severe"
"393","SNAI2",-1.454203e-01,4.983029e-01, 2.672510e+00,-1.454203e-01,7.905552e-01,FALSE,"21","WT_vs_severe"
"396","ZRANB1", 1.096061e-01,2.732829e-01, 5.233785e+00, 1.096061e-01,6.507865e-01,FALSE,"21","WT_vs_severe"
"397","NCDN",-1.424819e-01,1.101489e-01, 6.831851e+00,-1.424819e-01,4.883292e-01,FALSE,"21","WT_vs_severe"
"398","ADGRA2", 4.833092e-02,6.633231e-01, 5.445323e+00, 4.833092e-02,8.695161e-01,FALSE,"21","WT_vs_severe"
"400","ZFP64",-1.527422e-01,8.058204e-02, 5.343992e+00,-1.527422e-01,4.535244e-01,FALSE,"21","WT_vs_severe"
"401","MNAT1",-3.008340e-02,7.559782e-01, 4.885532e+00,-3.008340e-02,9.104475e-01,FALSE,"21","WT_vs_severe"
"402","SAMD4A",-1.010103e-01,3.604111e-01, 6.593508e+00,-1.010103e-01,7.061464e-01,FALSE,"21","WT_vs_severe"
"403","RUNX3", 2.095062e-01,8.120437e-02, 4.471901e+00, 2.095062e-01,4.535244e-01,FALSE,"21","WT_vs_severe"
"404","MRE11", 1.835079e-01,1.866450e-01, 5.492020e+00, 1.835079e-01,5.749840e-01,FALSE,"21","WT_vs_severe"
"405","PLEKHB1", 1.555205e-01,4.336263e-01, 3.220002e+00, 1.555205e-01,7.526469e-01,FALSE,"21","WT_vs_severe"
"406","SERPINB1", 5.870127e-02,5.111759e-01, 5.201874e+00, 5.870127e-02,7.973010e-01,FALSE,"21","WT_vs_severe"
"409","SPAST",-8.022221e-02,5.366663e-01, 3.885221e+00,-8.022221e-02,8.086898e-01,FALSE,"21","WT_vs_severe"
"410","NRXN3", 3.244544e-01,3.208006e-02, 3.047776e+00, 3.244544e-01,4.033437e-01,FALSE,"21","WT_vs_severe"
"411","OSBPL5",-4.320452e-02,6.923860e-01, 4.191024e+00,-4.320452e-02,8.822850e-01,FALSE,"21","WT_vs_severe"
"412","AQR", 1.691371e-01,8.758261e-02, 6.197528e+00, 1.691371e-01,4.603523e-01,FALSE,"21","WT_vs_severe"
"413","CPS1",-4.209213e+00,4.446602e-02, 1.916340e+00,-4.209213e+00,4.196786e-01,FALSE,"21","WT_vs_severe"
"415","FHL1",-5.454414e-01,2.659640e-02, 6.726438e+00,-5.454414e-01,3.901692e-01,FALSE,"21","WT_vs_severe"
"416","RTF2", 5.911425e-02,4.915317e-01, 6.590667e+00, 5.911425e-02,7.852295e-01,FALSE,"21","WT_vs_severe"
"419","SLC45A4", 1.055703e-01,3.533741e-01, 5.964225e+00, 1.055703e-01,7.010589e-01,FALSE,"21","WT_vs_severe"
"420","RNF10", 1.152463e-02,8.581034e-01, 7.471766e+00, 1.152463e-02,9.525458e-01,FALSE,"21","WT_vs_severe"
"421","ZNF839", 1.104934e-01,2.422687e-01, 4.989213e+00, 1.104934e-01,6.307817e-01,FALSE,"21","WT_vs_severe"
"422","ZDHHC6", 1.638960e-01,6.451222e-02, 5.308390e+00, 1.638960e-01,4.336754e-01,FALSE,"21","WT_vs_severe"
"423","GRAMD1B", 8.448216e-02,4.083987e-01, 6.616936e+00, 8.448216e-02,7.367995e-01,FALSE,"21","WT_vs_severe"
"424","RNH1",-1.093220e-01,2.648597e-01, 6.904864e+00,-1.093220e-01,6.467430e-01,FALSE,"21","WT_vs_severe"
"425","NDUFS1", 1.776762e-01,4.936807e-02, 5.995797e+00, 1.776762e-01,4.217563e-01,FALSE,"21","WT_vs_severe"
"426","RB1CC1", 2.005932e-01,1.942082e-01, 6.345671e+00, 2.005932e-01,5.840417e-01,FALSE,"21","WT_vs_severe"
"427","ERP44", 4.779166e-02,5.026650e-01, 5.531100e+00, 4.779166e-02,7.920811e-01,FALSE,"21","WT_vs_severe"
"428","ALAS1", 6.831944e-02,3.314637e-01, 6.342657e+00, 6.831944e-02,6.884655e-01,FALSE,"21","WT_vs_severe"
"430","AKAP11", 2.121421e-01,1.477528e-01, 6.419002e+00, 2.121421e-01,5.324867e-01,FALSE,"21","WT_vs_severe"
"431","GLRX2", 2.662141e-01,2.452613e-02, 3.174542e+00, 2.662141e-01,3.898930e-01,FALSE,"21","WT_vs_severe"
"432","SNAPC1", 1.709559e-01,1.363549e-01, 4.804826e+00, 1.709559e-01,5.188552e-01,FALSE,"21","WT_vs_severe"
"433","DERA", 2.311140e-02,8.014396e-01, 5.181198e+00, 2.311140e-02,9.290130e-01,FALSE,"21","WT_vs_severe"
"434","STRAP", 1.357108e-01,7.480670e-02, 7.910842e+00, 1.357108e-01,4.495533e-01,FALSE,"21","WT_vs_severe"
"436","DEF6",-1.016119e-01,1.918166e-01, 4.125284e+00,-1.016119e-01,5.813653e-01,FALSE,"21","WT_vs_severe"
"437","PLEKHO1",-4.780197e-02,5.503912e-01, 5.576976e+00,-4.780197e-02,8.150952e-01,FALSE,"21","WT_vs_severe"
"438","GCLM", 1.363653e-01,2.369249e-01, 5.427584e+00, 1.363653e-01,6.265779e-01,FALSE,"21","WT_vs_severe"
"439","UBR2", 6.939106e-02,5.332578e-01, 6.566261e+00, 6.939106e-02,8.078448e-01,FALSE,"21","WT_vs_severe"
"440","EHD2",-1.191237e-02,8.624940e-01, 7.818222e+00,-1.191237e-02,9.539924e-01,FALSE,"21","WT_vs_severe"
"441","DEPDC1", 1.115600e-01,3.586571e-01, 6.082076e+00, 1.115600e-01,7.045656e-01,FALSE,"21","WT_vs_severe"
"442","CCDC28A", 2.162042e-01,2.976529e-02, 4.108072e+00, 2.162042e-01,3.981691e-01,FALSE,"21","WT_vs_severe"
"443","RRAGD", 1.862461e-01,1.592867e-01, 3.823225e+00, 1.862461e-01,5.450386e-01,FALSE,"21","WT_vs_severe"
"444","HSF2", 2.309384e-01,2.679679e-01, 4.637261e+00, 2.309384e-01,6.483958e-01,FALSE,"21","WT_vs_severe"
"445","PHF20", 1.031265e-01,1.778416e-01, 6.404221e+00, 1.031265e-01,5.665444e-01,FALSE,"21","WT_vs_severe"
"446","HSD17B6",-2.265824e-01,4.713663e-01, 1.414778e+00,-2.265824e-01,7.735428e-01,FALSE,"21","WT_vs_severe"
"447","NR1H3",-1.167330e-01,3.064089e-01, 4.455105e+00,-1.167330e-01,6.723038e-01,FALSE,"21","WT_vs_severe"
"448","TYMP",-2.890675e-01,6.299071e-02, 2.048473e+00,-2.890675e-01,4.313875e-01,FALSE,"21","WT_vs_severe"
"449","NCAPH2",-1.250544e-01,1.737295e-01, 6.707227e+00,-1.250544e-01,5.634391e-01,FALSE,"21","WT_vs_severe"
"450","TOMM34",-2.394722e-02,7.796650e-01, 6.103339e+00,-2.394722e-02,9.192339e-01,FALSE,"21","WT_vs_severe"
"451","SEC63",-1.848312e-01,1.754423e-01, 6.922262e+00,-1.848312e-01,5.649332e-01,FALSE,"21","WT_vs_severe"
"452","KPNA6",-2.202365e-02,8.215943e-01, 7.144500e+00,-2.202365e-02,9.378063e-01,FALSE,"21","WT_vs_severe"
"453","VIM", 1.423426e-03,9.863036e-01, 1.172180e+01, 1.423426e-03,9.957961e-01,FALSE,"21","WT_vs_severe"
"454","RTEL1-TNFRSF6B",-2.942732e-01,2.643445e-02, 5.532990e+00,-2.942732e-01,3.898930e-01,FALSE,"21","WT_vs_severe"
"455","FAS", 1.634623e-01,4.101746e-01, 3.954279e+00, 1.634623e-01,7.379625e-01,FALSE,"21","WT_vs_severe"
"456","RNASET2", 3.925156e-02,7.360614e-01, 2.950251e+00, 3.925156e-02,9.018090e-01,FALSE,"21","WT_vs_severe"
"457","CD44",-6.970380e-02,5.087194e-01, 9.156239e+00,-6.970380e-02,7.959931e-01,FALSE,"21","WT_vs_severe"
"458","KCNG1",-2.066212e-01,3.667921e-02, 5.468245e+00,-2.066212e-01,4.091854e-01,FALSE,"21","WT_vs_severe"
"459","AGPAT4", 6.726997e-02,6.737285e-01, 4.564455e+00, 6.726997e-02,8.736954e-01,FALSE,"21","WT_vs_severe"
"461","BTN3A1", 7.533868e-02,6.069624e-01, 4.629627e+00, 7.533868e-02,8.410828e-01,FALSE,"21","WT_vs_severe"
"462","MIPEP", 4.472128e-02,6.631249e-01, 3.912844e+00, 4.472128e-02,8.695161e-01,FALSE,"21","WT_vs_severe"
"463","PRKCH", 6.874639e-01,4.410100e-02, 1.577815e+00, 6.874639e-01,4.196786e-01,FALSE,"21","WT_vs_severe"
"465","IFNGR1", 1.899725e-01,4.180888e-02, 4.421732e+00, 1.899725e-01,4.146289e-01,FALSE,"21","WT_vs_severe"
"466","B4GALT7",-8.474847e-02,3.451763e-01, 4.762902e+00,-8.474847e-02,6.963501e-01,FALSE,"21","WT_vs_severe"
"467","SH2D2A",-3.395957e-02,6.331551e-01, 5.688988e+00,-3.395957e-02,8.556789e-01,FALSE,"21","WT_vs_severe"
"468","VRK2", 2.823971e-01,1.866417e-02, 4.148924e+00, 2.823971e-01,3.689282e-01,FALSE,"21","WT_vs_severe"
"469","TNFRSF1B",-1.113661e-01,5.554129e-01, 2.773926e+00,-1.113661e-01,8.169716e-01,FALSE,"21","WT_vs_severe"
"470","VEZT", 5.431544e-02,5.939746e-01, 5.947490e+00, 5.431544e-02,8.353204e-01,FALSE,"21","WT_vs_severe"
"471","POU2F2", 1.553015e-01,3.881900e-01, 4.378832e+00, 1.553015e-01,7.233350e-01,FALSE,"21","WT_vs_severe"
"472","BRD9",-1.315822e-01,1.143667e-01, 7.282399e+00,-1.315822e-01,4.950096e-01,FALSE,"21","WT_vs_severe"
"473","SNX1",-2.694537e-01,2.321650e-02, 7.155335e+00,-2.694537e-01,3.887113e-01,FALSE,"21","WT_vs_severe"
"474","TBPL1",-3.227066e-02,7.197153e-01, 5.035046e+00,-3.227066e-02,8.947849e-01,FALSE,"21","WT_vs_severe"
"475","BMAL2", 5.041035e-02,5.786145e-01, 6.342795e+00, 5.041035e-02,8.279076e-01,FALSE,"21","WT_vs_severe"
"476","BCLAF1", 3.237119e-03,9.695564e-01, 7.286824e+00, 3.237119e-03,9.905001e-01,FALSE,"21","WT_vs_severe"
"477","SLC39A9", 5.542553e-02,5.335839e-01, 6.752051e+00, 5.542553e-02,8.078448e-01,FALSE,"21","WT_vs_severe"
"480","TFB1M", 2.530951e-01,7.821511e-02, 4.042227e+00, 2.530951e-01,4.514143e-01,FALSE,"21","WT_vs_severe"
"481","RABEP1", 1.195227e-02,8.776621e-01, 6.773436e+00, 1.195227e-02,9.589911e-01,FALSE,"21","WT_vs_severe"
"482","HMGB3", 2.331585e-01,4.385092e-02, 4.981924e+00, 2.331585e-01,4.196786e-01,FALSE,"21","WT_vs_severe"
"483","NUP160",-3.201704e-01,3.541959e-03, 6.971397e+00,-3.201704e-01,3.567023e-01,FALSE,"21","WT_vs_severe"
"484","BAK1",-4.296382e-02,5.851636e-01, 4.580699e+00,-4.296382e-02,8.312117e-01,FALSE,"21","WT_vs_severe"
"487","GRN",-1.976960e-02,7.644196e-01, 8.415468e+00,-1.976960e-02,9.128690e-01,FALSE,"21","WT_vs_severe"
"488","FAM13B", 2.235111e-01,1.143162e-01, 4.686065e+00, 2.235111e-01,4.950096e-01,FALSE,"21","WT_vs_severe"
"489","ARHGAP31",-4.850298e-02,5.842154e-01, 5.319624e+00,-4.850298e-02,8.305598e-01,FALSE,"21","WT_vs_severe"
"490","CENPQ", 4.169497e-01,6.523328e-03, 3.033245e+00, 4.169497e-01,3.567023e-01,FALSE,"21","WT_vs_severe"
"491","SARS1", 5.734732e-02,4.339506e-01, 7.713802e+00, 5.734732e-02,7.526641e-01,FALSE,"21","WT_vs_severe"
"492","RANBP3",-1.067980e-02,8.741125e-01, 6.570321e+00,-1.067980e-02,9.579587e-01,FALSE,"21","WT_vs_severe"
"493","ARID4A",-1.317791e-02,9.511999e-01, 4.040150e+00,-1.317791e-02,9.848831e-01,FALSE,"21","WT_vs_severe"
"494","EIPR1", 9.145754e-02,2.983728e-01, 5.654526e+00, 9.145754e-02,6.655816e-01,FALSE,"21","WT_vs_severe"
"495","PNPLA6",-2.110026e-01,1.168147e-01, 7.390644e+00,-2.110026e-01,4.986011e-01,FALSE,"21","WT_vs_severe"
"496","IFT88",-2.610880e-02,8.255617e-01, 3.816959e+00,-2.610880e-02,9.392021e-01,FALSE,"21","WT_vs_severe"
"497","ALG1",-1.487217e-01,2.760278e-01, 4.784334e+00,-1.487217e-01,6.517307e-01,FALSE,"21","WT_vs_severe"
"498","ZCCHC8",-1.323909e-01,6.596602e-01, 3.519898e+00,-1.323909e-01,8.683421e-01,FALSE,"21","WT_vs_severe"
"499","ABCF2",-1.764731e-01,3.623967e-02, 6.884695e+00,-1.764731e-01,4.072257e-01,FALSE,"21","WT_vs_severe"
"500","CHPF2",-9.234750e-02,2.448086e-01, 6.892256e+00,-9.234750e-02,6.332826e-01,FALSE,"21","WT_vs_severe"
"502","FUT8",-1.892269e-01,1.455374e-01, 4.512071e+00,-1.892269e-01,5.296658e-01,FALSE,"21","WT_vs_severe"
"503","UBA6",-1.010029e-02,9.260371e-01, 6.929927e+00,-1.010029e-02,9.774473e-01,FALSE,"21","WT_vs_severe"
"504","GAB2",-1.562938e-01,7.342930e-02, 5.410104e+00,-1.562938e-01,4.484359e-01,FALSE,"21","WT_vs_severe"
"505","ATP6V0A1",-6.757319e-02,4.534602e-01, 6.167247e+00,-6.757319e-02,7.634705e-01,FALSE,"21","WT_vs_severe"
"506","PIAS1", 1.883122e-03,9.812847e-01, 5.541256e+00, 1.883122e-03,9.940859e-01,FALSE,"21","WT_vs_severe"
"507","SLC4A7", 1.900432e-01,1.459246e-01, 6.667549e+00, 1.900432e-01,5.299461e-01,FALSE,"21","WT_vs_severe"
"508","APBA2",-4.208490e-02,6.176035e-01, 4.791317e+00,-4.208490e-02,8.464384e-01,FALSE,"21","WT_vs_severe"
"509","MAP2K3", 1.180904e-01,1.034322e-01, 6.389177e+00, 1.180904e-01,4.783239e-01,FALSE,"21","WT_vs_severe"
"511","TMSB10",-4.841296e-02,6.339814e-01, 8.960890e+00,-4.841296e-02,8.558283e-01,FALSE,"21","WT_vs_severe"
"512","ASTE1", 5.569860e-01,5.264981e-03, 3.153403e+00, 5.569860e-01,3.567023e-01,FALSE,"21","WT_vs_severe"
"513","RNF19A",-8.655773e-02,2.117444e-01, 4.901552e+00,-8.655773e-02,5.999174e-01,FALSE,"21","WT_vs_severe"
"514","PEX3",-1.370881e-01,3.897528e-01, 4.265353e+00,-1.370881e-01,7.234876e-01,FALSE,"21","WT_vs_severe"
"515","GABARAPL2", 1.706466e-01,9.800872e-02, 5.685153e+00, 1.706466e-01,4.716645e-01,FALSE,"21","WT_vs_severe"
"517","SH3YL1",-2.804898e-01,2.804224e-01, 2.787735e+00,-2.804898e-01,6.533289e-01,FALSE,"21","WT_vs_severe"
"518","FAM136A", 7.421364e-03,9.284816e-01, 5.690676e+00, 7.421364e-03,9.781082e-01,FALSE,"21","WT_vs_severe"
"519","VCL",-4.712959e-02,5.390222e-01, 8.559116e+00,-4.712959e-02,8.089770e-01,FALSE,"21","WT_vs_severe"
"520","DEPDC1B", 6.371000e-02,6.134331e-01, 4.935387e+00, 6.371000e-02,8.440081e-01,FALSE,"21","WT_vs_severe"
"522","NSMAF", 1.993596e-02,8.514733e-01, 6.140214e+00, 1.993596e-02,9.518386e-01,FALSE,"21","WT_vs_severe"
"523","ADSS2", 8.164441e-02,3.585261e-01, 5.655645e+00, 8.164441e-02,7.045531e-01,FALSE,"21","WT_vs_severe"
"525","TIMP2", 9.851642e-03,8.761533e-01, 8.382627e+00, 9.851642e-03,9.585662e-01,FALSE,"21","WT_vs_severe"
"526","RFC1",-3.335586e-02,7.844232e-01, 6.571152e+00,-3.335586e-02,9.223200e-01,FALSE,"21","WT_vs_severe"
"527","TBC1D23", 1.662161e-01,2.230206e-01, 4.871309e+00, 1.662161e-01,6.113809e-01,FALSE,"21","WT_vs_severe"
"528","CUL3", 1.493307e-01,6.812220e-02, 6.831915e+00, 1.493307e-01,4.391770e-01,FALSE,"21","WT_vs_severe"
"532","ZZZ3", 9.686605e-03,9.300360e-01, 5.776786e+00, 9.686605e-03,9.789034e-01,FALSE,"21","WT_vs_severe"
"534","USP2", 1.748680e-01,3.433068e-01, 2.185960e+00, 1.748680e-01,6.952865e-01,FALSE,"21","WT_vs_severe"
"536","TUBG2",-1.193900e-01,2.651581e-01, 4.962386e+00,-1.193900e-01,6.470160e-01,FALSE,"21","WT_vs_severe"
